Date,Tileflowmm,Surfaceflowmm,TilePg/ha,SurPg/ha,TileNo3kg/ha,SurNo3kg/ha,VWC_10cm,VWC_20cm,VWC_50cm,TMP_10cm,TMP_20cm,TMP_50cm
2/10/2022,0.097306376,0,0.000384026,0,0.00940083,0,0.189891892,0.397,0.453891892,-0.058558559,0.013513514,1.466966967
2/11/2022,0.881185454,0,0.000381497,0,0.046637709,0,0.193,0.402897436,0.447435897,-0.027065527,0.042735043,1.535612536
2/12/2022,1.293721994,0,0.010661004,0,0.095001543,0,0.194540541,0.404722222,0.443333333,-0.01951952,0.098765432,1.555555556
2/13/2022,0.231769352,0,0.001390799,0,0.022304661,0,0.192894737,0.404763158,0.443210526,-0.071637427,0.114035088,1.56871345
2/14/2022,0.084467589,0,0.000407814,0,0.008984293,0,0.176605263,0.402394737,0.441921053,-0.35380117,0.152046784,1.58625731
2/15/2022,0.038457307,0,0.000103949,0,0.003578427,0,0.169763158,0.399447368,0.439894737,-0.562865497,0.162280702,1.633040936
2/16/2022,2.164810734,1.045570806,0.000163977,0.71918825,0.186505032,0.002646841,0.175,0.398756757,0.439864865,-0.280780781,0.160660661,1.651651652
2/17/2022,7.939903952,0.955097984,0.010249153,0.744083724,0.76230274,0.008315928,0.204368421,0.426263158,0.473921053,-0.067251462,0.138888889,1.473684211
2/18/2022,4.475491252,0,0.023532392,0,0.539116679,0,0.239837838,0.419972222,0.476944444,0.010510511,0.155864198,1.459876543
2/19/2022,1.203755999,0,0.005057455,0,0.160354086,0,0.235189189,0.416405405,0.454,0.003003003,0.165165165,1.555555556
2/20/2022,1.316389238,0,0.001786298,0,0.18268326,0,0.200538462,0.411282051,0.450076923,-0.222222222,0.186609687,1.5997151
2/21/2022,2.480367642,0,0.003603395,0,0.365424957,0,0.220888889,0.409972222,0.448944444,-0.020061728,0.216049383,1.655864198
2/22/2022,6.910770394,0.002712852,0.010189939,0.003325175,1.131325491,4.99E-05,0.444815789,0.448921053,0.483078947,1.437134503,0.273391813,1.530701754
2/23/2022,3.721306537,0,0.021349436,0,0.628030949,0,0.370675676,0.44172973,0.499638889,0.818318318,0.828828829,1.643518519
2/24/2022,1.153502257,0,0.00519876,0,0.19610256,0,0.321236842,0.422552632,0.470210526,0.330409357,0.729532164,1.840643275
2/25/2022,0.645463198,0,0.002597705,0,0.10971116,0,0.320394737,0.420921053,0.456,0.328947368,0.726608187,1.875730994
2/26/2022,0.495131904,0,0.001577474,0,0.083137924,0,0.305783784,0.413783784,0.452722222,0.247747748,0.726726727,1.891975309
2/27/2022,0.582687169,0,0.00138011,0,0.097806982,0,0.321756757,0.416702703,0.450108108,0.192192192,0.708708709,1.887387387
2/28/2022,1.027370908,0,0.002788613,0,0.180506889,0,0.341552632,0.428605263,0.452236842,0.549707602,0.757309942,1.900584795
3/1/2022,1.863041783,0,0.005064432,0,0.340906661,0,0.35227027,0.434918919,0.469,1.812312312,1.118618619,1.887387387
3/2/2022,1.760215605,0,0.007268027,0,0.326290845,0,0.345756757,0.437432432,0.471810811,2.678678679,1.767267267,2.036036036
3/3/2022,0.969880131,0,0.003559283,0,0.180625233,0,0.335368421,0.434513514,0.464405405,3.211988304,2.630630631,2.37987988
3/4/2022,0.612901438,0,0.001973858,0,0.110353756,0,0.320243243,0.425972973,0.457486486,1.869369369,2.013513514,2.636636637
3/5/2022,0.593116459,0,0.001501116,0,0.10289123,0,0.322923077,0.424076923,0.455526316,4.264957265,2.689458689,2.635964912
3/6/2022,0.548503235,0,0.001528066,0,0.093379523,0,0.341722222,0.436972222,0.455555556,9.464506173,6.195987654,3.330246914
3/7/2022,7.198033468,0.714157095,0.001551749,0.910892302,1.173429424,0.0227083,0.470447368,0.475513514,0.512297297,5.282163743,5.704204204,4.509009009
3/8/2022,3.137833613,0,0.01360749,0,0.534411665,0,0.367684211,0.451263158,0.5245,3.890350877,4.330409357,4.584795322
3/9/2022,1.414077868,0,0.00535526,0,0.250585836,0,0.341684211,0.440763158,0.485,4.590643275,4.112573099,4.342105263
3/10/2022,0.802468657,0,0.002732542,0,0.139079757,0,0.329421053,0.436131579,0.463368421,4.048245614,4.111111111,4.292397661
3/11/2022,0.616368747,0,0.00207394,0,0.104270922,0,0.325717949,0.429948718,0.459333333,2.89031339,3.595441595,4.243589744
3/12/2022,0.424807911,0,0.00160973,0,0.070144495,0,0.320648649,0.423472222,0.457722222,1.578078078,2.609567901,4.037037037
3/13/2022,0.327874667,0,0.000967878,0,0.052970161,0,0.311578947,0.418567568,0.454648649,0.633040936,1.773273273,3.635135135
3/14/2022,0.184056508,0,0.000541668,0,0.029357389,0,0.318315789,0.421552632,0.451842105,2.833333333,2.07748538,3.25
3/15/2022,0.174789504,0,0.000481653,0,0.027594224,0,0.319918919,0.424972222,0.451111111,4.626126126,3.50308642,3.37037037
3/16/2022,0.191203029,0,0.000500638,0,0.029975152,0,0.321315789,0.426894737,0.451342105,6.596491228,4.997076023,3.872807018
3/17/2022,0.18150255,0,0.000582371,0,0.028569169,0,0.321102564,0.428384615,0.452263158,7.829059829,6.078347578,4.51754386
3/18/2022,0.192548915,0,0.000481961,0,0.031074653,0,0.326945946,0.428567568,0.452675676,7.903903904,6.753753754,5.133633634
3/19/2022,1.275349626,0,0.000760875,0,0.215800993,0,0.368342105,0.453368421,0.480815789,8.56871345,7.628654971,5.729532164
3/20/2022,1.674711366,0,0.00401331,0,0.307088992,0,0.355,0.450675676,0.477222222,8.081081081,7.037537538,6.104938272
3/21/2022,0.970071154,0,0.003455267,0,0.180552979,0,0.336333333,0.441410256,0.469179487,8.415954416,7.371794872,6.225071225
3/22/2022,0.800370041,0,0.001989921,0,0.142818526,0,0.330717949,0.437692308,0.464815789,7.93019943,7.613960114,6.514619883
3/23/2022,1.003869217,0,0.002093266,0,0.174546272,0,0.346189189,0.443702703,0.464459459,9.930930931,8.129129129,6.681681682
3/24/2022,0.745138013,0,0.002133974,0,0.129104419,0,0.336526316,0.441567568,0.464972973,8.631578947,8.525525526,7.115615616
3/25/2022,0.61273699,0,0.001787745,0,0.105186749,0,0.328189189,0.43527027,0.463081081,6.899399399,7.331831832,7.190690691
3/26/2022,0.467857966,0,0.001531983,0,0.078846878,0,0.324947368,0.432263158,0.462162162,4.957602339,6.16374269,6.911411411
3/27/2022,0.321210983,0,0.001055476,0,0.053325203,0,0.320054054,0.428378378,0.459432432,3.459459459,4.741741742,6.403903904
3/28/2022,0.228171077,0,0.000755362,0,0.037633034,0,0.318216216,0.425216216,0.455972973,3.121621622,3.914414414,5.762762763
3/29/2022,0.22607599,0,0.000534282,0,0.036936772,0,0.316131579,0.422918919,0.454945946,2.942982456,3.602102102,5.267267267
3/30/2022,0.419272055,0,0.00083307,0,0.0677059,0,0.320105263,0.424078947,0.453157895,5.83625731,4.589181287,5.00877193
3/31/2022,0.311350546,0,0.001272158,0,0.049789671,0,0.320918919,0.428333333,0.451833333,8.351351351,7.029320988,5.516975309
4/1/2022,0.077789556,0,0.000352086,0,0.012321482,0,0.316432432,0.425621622,0.452756757,5.361861862,5.986486486,6.015015015
4/2/2022,0.129120408,0,0.000119924,0,0.020236472,0,0.314763158,0.424342105,0.452540541,4.292397661,4.871345029,5.864864865
4/3/2022,0.085743354,0,0.000590051,0,0.013374286,0,0.314657895,0.422815789,0.451105263,5.928362573,5.475146199,5.657894737
4/4/2022,0.127102202,0,0.000200117,0,0.019754624,0,0.328594595,0.427702703,0.449567568,5.626126126,5.537537538,5.773273273
4/5/2022,0.157729129,0,0.000352811,0,0.024435141,0,0.332578947,0.432736842,0.449289474,7.261695906,6.282163743,5.875730994
4/6/2022,0.187846261,0,0.000542457,0,0.028977219,0,0.337131579,0.435605263,0.449947368,8.429824561,7.412280702,6.260233918
4/7/2022,0.141476586,0,0.000375467,0,0.021723295,0,0.336447368,0.437578947,0.449710526,7.339181287,7.251461988,6.659356725
4/8/2022,0.132129567,0,0.000300119,0,0.020192111,0,0.333,0.434657895,0.450105263,6.92251462,6.812865497,6.706140351
4/9/2022,0.07157773,0,0.000259928,0,0.010910312,0,0.331837838,0.432378378,0.449324324,6.346846847,6.576576577,6.704204204
4/10/2022,0.051007816,0,0.000137687,0,0.007788819,0,0.332923077,0.433333333,0.450263158,6.819088319,6.260683761,6.565789474
4/11/2022,0.09296286,0,0.00021934,0,0.014471636,0,0.347540541,0.437,0.450540541,8.382882883,7.352852853,6.642642643
4/12/2022,0.6558573,0,0.000588464,0,0.106832315,0,0.366205128,0.455230769,0.47174359,10.6011396,8.707977208,7.04985755
4/13/2022,1.617925688,0,0.002384449,0,0.263206281,0,0.371526316,0.457210526,0.471947368,12.6871345,10.53947368,7.769005848
4/14/2022,5.759165672,0,0.144675375,0,0.981693253,0,0.46072973,0.483216216,0.499138889,12.35285285,11.36036036,8.972222222
4/15/2022,1.437820002,0,0.00880463,0,0.264354,0,0.365842105,0.456921053,0.480868421,10.30994152,10.02192982,9.046783626
4/16/2022,0.671464845,0,0.002470842,0,0.119297317,0,0.350794872,0.448205128,0.470717949,11.34900285,10.2962963,8.982905983
4/17/2022,0.393586218,0,0.001258628,0,0.067703497,0,0.336947368,0.440783784,0.467567568,8.866959064,9.21021021,8.966966967
4/18/2022,0.378912897,0,0.000995104,0,0.063692084,0,0.35,0.435763158,0.462842105,6.197368421,7.736842105,8.599415205
4/19/2022,0.309732989,0,0.000894824,0,0.050968099,0,0.364189189,0.441918919,0.461916667,5.914414414,6.603603604,7.990740741
4/20/2022,0.303034818,0,0.000686285,0,0.048940668,0,0.351657895,0.440473684,0.460210526,5.793859649,6.266081871,7.497076023
4/21/2022,0.275094088,0,0.001063535,0,0.044126237,0,0.34925641,0.439358974,0.458128205,9.284900285,7.820512821,7.368945869
4/22/2022,0.214788932,0,0.000517611,0,0.034845343,0,0.344108108,0.437864865,0.458388889,9.71021021,8.773273273,7.805555556
4/23/2022,0.281330785,0,0.000731637,0,0.045475428,0,0.329394737,0.436368421,0.457421053,12.38450292,10.20175439,8.233918129
4/24/2022,0.256916325,0,0.000689029,0,0.040512087,0,0.279394737,0.432315789,0.455378378,14.83918129,12.1505848,9.022522523
4/25/2022,0.379670584,0,0.000586464,0,0.059609231,0,0.302025641,0.432333333,0.455512821,14.64672365,13.16381766,9.954415954
4/26/2022,0.563858111,0,0.001751777,0,0.0901578,0,0.361868421,0.447702703,0.457297297,10.94883041,11.62462462,10.44744745
4/27/2022,0.417699718,0,0.00122236,0,0.06745203,0,0.348540541,0.441027027,0.454351351,9.683183183,9.894894895,10.07207207
4/28/2022,0.345833977,0,0.000952894,0,0.055267659,0,0.331894737,0.439184211,0.451864865,9.507309942,9.634502924,9.665165165
4/29/2022,0.306473702,0,0.000928027,0,0.048558112,0,0.308026316,0.432578947,0.450157895,10.39327485,9.786549708,9.450292398
4/30/2022,0.310429026,0,0.000811987,0,0.048905018,0,0.279605263,0.427842105,0.449837838,10.76754386,10.27777778,9.516516517
5/1/2022,0.256171414,0,0.000936973,0,0.040262513,0,0.268815789,0.429157895,0.449263158,13.30116959,11.50730994,9.771929825
5/2/2022,0.171478592,0,0.000493083,0,0.027029766,0,0.249631579,0.421702703,0.447513514,12.55847953,11.86186186,10.25675676
5/3/2022,0.5615395,0,0.000480064,0,0.090769192,0,0.277540541,0.423189189,0.448081081,12.74324324,11.87087087,10.48048048
5/4/2022,0.857935646,0,0.003441146,0,0.142997863,0,0.376153846,0.454487179,0.447333333,12.69088319,12.27492877,10.76068376
5/5/2022,1.182396479,0,0.001958055,0,0.198249663,0,0.366236842,0.452108108,0.454756757,11.30994152,11.36636637,10.81531532
5/6/2022,5.830018411,0,0.012748101,0,1.004341615,0,0.486837838,0.492891892,0.528972973,11.76576577,11.46096096,10.80630631
5/7/2022,2.17842259,0,0.009637472,0,0.389777553,0,0.411789474,0.479552632,0.530894737,11.8128655,11.32602339,10.78947368
5/8/2022,1.077635639,0,0.004260826,0,0.189809101,0,0.363846154,0.451564103,0.490384615,11.6951567,11.20940171,10.7008547
5/9/2022,0.658063068,0,0.002303289,0,0.116873353,0,0.331837838,0.443405405,0.467027027,13.17717718,12.05855856,10.78978979
5/10/2022,0.495532131,0,0.001377379,0,0.088598674,0,0.271842105,0.436,0.461621622,14.49269006,12.9122807,11.07957958
5/11/2022,0.382658917,0,0.000971533,0,0.067675056,0,0.22572973,0.421837838,0.459162162,16.23423423,14.25675676,11.57807808
5/12/2022,0.327340616,0,0.000836043,0,0.056828959,0,0.203657895,0.403921053,0.455447368,16.00584795,14.61695906,12.18567251
5/13/2022,0.284222009,0,0.000725691,0,0.047826314,0,0.193315789,0.386157895,0.452210526,17.0877193,15.16374269,12.55116959
5/14/2022,0.265423083,0,0.000564451,0,0.043663234,0,0.189710526,0.373578947,0.449921053,17.61842105,15.93859649,13.0628655
5/15/2022,0.334349979,0,0.000849957,0,0.054734741,0,0.191394737,0.365289474,0.447763158,18.1754386,16.35526316,13.50438596
5/16/2022,0.767998824,0,0.000717659,0,0.125414781,0,0.191333333,0.372111111,0.447638889,17.4058642,16.46296296,13.91203704
5/17/2022,0.517529491,0,0.001708857,0,0.084638259,0,0.1947,0.3621,0.44515,16.18611111,15.72361111,14.04027778
5/18/2022,0.433786567,0,0.001045025,0,0.07122566,0,0.193702703,0.359783784,0.442243243,15.10810811,15.13063063,13.95045045
5/19/2022,0.392718662,0,0.001599162,0,0.064970477,0,0.196594595,0.362513514,0.442,17.04054054,15.4009009,13.77927928
5/20/2022,0.363964026,0,0.002214141,0,0.06066252,0,0.196589744,0.361589744,0.438717949,18.46153846,16.67094017,14.1011396
5/21/2022,0.666037121,0,0.000945104,0,0.114393795,0,0.191973684,0.363447368,0.437631579,19.42397661,17.61695906,14.61988304
5/22/2022,1.08025793,0,0.003822432,0,0.194220673,0,0.192189189,0.360162162,0.435324324,17.8993994,17.39339339,15.05105105
5/23/2022,0.655925807,0,0.002058121,0,0.1169679,0,0.196157895,0.355263158,0.434394737,15.12280702,15.75,15.03362573
5/24/2022,0.493857515,0,0.001654563,0,0.085723679,0,0.191108108,0.355027027,0.431243243,14.85885886,14.78228228,14.52552553
5/25/2022,0.539482224,0,0.001880579,0,0.088191765,0,0.187684211,0.355026316,0.424421053,16.19444444,15.30847953,14.27339181
5/26/2022,2.327618508,0,0.023355428,0,0.400699228,0,0.331589744,0.356157895,0.423157895,17.80911681,16.60526316,14.50730994
5/27/2022,1.426145037,0,0.00689802,0,0.257659115,0,0.343459459,0.367351351,0.424945946,17.44894895,16.63063063,14.83033033
5/28/2022,0.941597453,0,0.003594742,0,0.173954699,0,0.335657895,0.386026316,0.423631579,17.67251462,16.70175439,14.97222222
5/29/2022,0.700772196,0,0.002448402,0,0.128651126,0,0.31227027,0.390108108,0.423459459,18.31381381,16.98048048,15.10960961
5/30/2022,0.578700972,0,0.001904634,0,0.105099752,0,0.276487179,0.384871795,0.422974359,19.03988604,17.6965812,15.34188034
5/31/2022,0.498736176,0,0.001622702,0,0.088999719,0,0.24,0.380081081,0.419648649,20.03153153,18.36786787,15.67117117
6/1/2022,0.439323427,0,0.001496434,0,0.076980129,0,0.212648649,0.373,0.418108108,20.68618619,19.01951952,16.12612613
6/2/2022,0.376059864,0,0.001276972,0,0.064635287,0,0.201307692,0.36725641,0.415631579,19.5,18.84615385,16.48245614
6/3/2022,0.282781182,0,0.00096577,0,0.047657602,0,0.191216216,0.358486486,0.410486486,18.08858859,17.69219219,16.44144144
6/4/2022,0.213286525,0,0.000723466,0,0.035242431,0,0.183368421,0.352027027,0.406081081,17.39327485,17.11861862,16.17567568
6/5/2022,0.2508864,0,0.000690488,0,0.040969938,0,0.180684211,0.348157895,0.398815789,18.29385965,17.33479532,16
6/6/2022,0.266880187,0,0.000798904,0,0.042376534,0,0.177861111,0.345333333,0.392138889,18.59876543,17.61419753,16.00925926
6/7/2022,0.176182218,0,0.000768148,0,0.026364393,0,0.178184211,0.345447368,0.390105263,19.10233918,18.12426901,16.15350877
6/8/2022,0.175813536,0,0.00029672,0,0.02606886,0,0.176435897,0.344333333,0.388769231,18,17.61253561,16.28205128
6/9/2022,0.2104916,0,0.001123907,0,0.03098608,0,0.18525,0.345583333,0.387027778,18.30709877,17.59104938,16.23611111
6/10/2022,0.149491188,0,0.000526611,0,0.021688114,0,0.187435897,0.345,0.384842105,17.84188034,17.36842105,16.24122807
6/11/2022,0.128557786,0,0.000408885,0,0.019207767,0,0.183189189,0.346108108,0.381891892,18.58558559,17.66966967,16.1981982
6/12/2022,0.350900719,0,0.000445006,0,0.052733556,0,0.186421053,0.347447368,0.380157895,19.4751462,18.27046784,16.36842105
6/13/2022,0.502568483,0,0.001854452,0,0.076817262,0,0.217631579,0.348621622,0.380108108,21.66959064,19.50600601,16.70720721
6/14/2022,2.948834303,0,0.023607286,0,0.491259059,0,0.332638889,0.35125,0.381888889,22.74691358,20.6404321,17.30555556
6/15/2022,1.080678074,0,0.007891066,0,0.177702435,0,0.318815789,0.364026316,0.382394737,24.59064327,22.16959064,18.03216374
6/16/2022,0.617493324,0,0.002344032,0,0.098085275,0,0.281891892,0.371675676,0.383297297,24.43543544,22.65465465,18.76126126
6/17/2022,0.419581192,0,0.001560331,0,0.065293715,0,0.243815789,0.369351351,0.382594595,23.2119883,22.27777778,19.16516517
6/18/2022,0.256471177,0,0.001049888,0,0.040101002,0,0.207459459,0.361432432,0.382351351,20.22222222,20.58708709,19.16966967
6/19/2022,0.19946577,0,0.000681566,0,0.031040236,0,0.192333333,0.357166667,0.37775,18.54166667,18.80555556,18.56018519
6/20/2022,0.193297497,0,0.000621828,0,0.029477007,0,0.183447368,0.354236842,0.374157895,18.90497076,18.67690058,18.01461988
6/21/2022,0.171165095,0,0.000597127,0,0.025350972,0,0.180282051,0.352179487,0.370871795,20.64672365,19.25071225,17.79487179
6/22/2022,0.166948302,0,0.000501722,0,0.02371396,0,0.175722222,0.352,0.368611111,22.78240741,20.87191358,18.0941358
6/23/2022,0.112725164,0,0.000327926,0,0.01545006,0,0.170512821,0.347657895,0.366710526,21.93447293,20.92836257,18.52631579
6/24/2022,0.086269946,0,0.000284165,0,0.011761179,0,0.165648649,0.343297297,0.363324324,20.84084084,20.06456456,18.59009009
6/25/2022,0.085980983,0,0.00024275,0,0.011703508,0,0.162657895,0.340868421,0.359526316,20.76169591,20.09064327,18.46929825
6/26/2022,0.08262076,0,0.000257498,0,0.011253373,0,0.161842105,0.342702703,0.35827027,21.46929825,20.49249249,18.51501502
6/27/2022,0.04832335,0,0.000166624,0,0.00658871,0,0.157513514,0.338648649,0.357891892,20.41291291,20.02102102,18.59009009
6/28/2022,0.042474821,0,0.000113079,0,0.005800652,0,0.154538462,0.336153846,0.355,19.41452991,19.17948718,18.38888889
6/29/2022,0.044336034,0,0.000150467,0,0.006038145,0,0.153756757,0.33672973,0.35172973,20.06606607,19.20570571,18.14864865
6/30/2022,0.050970228,0,0.000107992,0,0.006814149,0,0.154578947,0.33727027,0.349945946,21.3874269,20.07957958,18.19069069
7/1/2022,0.056273535,0,0.000163261,0,0.007463145,0,0.153078947,0.336973684,0.349026316,22.0248538,20.67105263,18.47222222
7/2/2022,0.030011832,0,0.000121705,0,0.004083042,0,0.150416667,0.336166667,0.347611111,22.41049383,21.09104938,18.79783951
7/3/2022,0.018132172,0,6.63E-05,0,0.00252402,0,0.147394737,0.335236842,0.346157895,22.26900585,21.09356725,18.96637427
7/4/2022,0.017961176,0,4.83E-05,0,0.002501584,0,0.145487179,0.334736842,0.344473684,22.34188034,21.10380117,19.11842105
7/5/2022,0.025311263,0,6.67E-05,0,0.003892379,0,0.14472973,0.334432432,0.34527027,22.27927928,21.3033033,19.26876877
7/6/2022,3.645579281,0,8.25E-05,0,0.581497417,0,0.358243243,0.443324324,0.340081081,22.65315315,21.75225225,19.47897898
7/7/2022,1.278679196,0,0.006506582,0,0.194056814,0,0.350135135,0.457666667,0.337027778,22.31831832,21.5154321,19.70833333
7/8/2022,0.558900755,0,0.002155206,0,0.083124673,0,0.336916667,0.4505,0.33975,21.91203704,21.61111111,19.72222222
7/9/2022,0.320591901,0,0.001261774,0,0.046945072,0,,,,,,
7/10/2022,0.173357576,0,0.000695986,0,0.025110016,0,,,,,,
7/11/2022,0.094869065,0,0.000386119,0,0.013911633,0,,,,,,
7/12/2022,0.039858931,0,0.000336085,0,0.005959794,0,0.237090909,0.411363636,0.344727273,23.26262626,21.82323232,19.36363636
7/13/2022,0.017003661,0,0.00014532,0,0.002519902,0,0.223421053,0.400789474,0.344710526,21.20321637,20.85818713,19.50730994
7/14/2022,0.011908565,0,0.000112299,0,0.001748207,0,0.208166667,0.388333333,0.345388889,20.84722222,20.52006173,19.46604938
7/15/2022,0.011080379,0,0.000100286,0,0.001631913,0,0.195,0.378973684,0.345815789,19.97368421,19.86695906,19.27777778
7/16/2022,0.016987047,0,8.48E-05,0,0.002546407,0,0.279675676,0.373702703,0.345216216,20.96096096,20.34984985,19.11711712
7/17/2022,2.033468453,0,0.000140174,0,0.31392318,0,0.370684211,0.421486486,0.381189189,21.16520468,20.68318318,19.33033033
7/18/2022,2.199668163,0,0.01919887,0,0.320149953,0,0.366972973,0.471972973,0.462837838,21.74774775,20.86336336,19.48048048
7/19/2022,0.726769507,0,0.007909696,0,0.101649737,0,0.342315789,0.457447368,0.460368421,22.19883041,21.32017544,19.65789474
7/20/2022,0.375959066,0,0.003452758,0,0.051332402,0,0.318583333,0.448972222,0.457694444,22.92746914,21.8132716,19.85339506
7/21/2022,0.07929222,0,0.00121908,0,0.011125609,0,0.288487179,0.441205128,0.453289474,23.02421652,22.22079772,20.17397661
7/22/2022,0.023421204,0,0.000243753,0,0.003405924,0,0.258837838,0.432945946,0.451945946,23.04354354,22.12312312,20.30780781
7/23/2022,0.023360987,0,0.000124241,0,0.003475253,0,0.304277778,0.428861111,0.451638889,21.81790123,21.77006173,20.49845679
7/24/2022,0.018087605,0,0.000138676,0,0.002728323,0,0.328526316,0.429315789,0.449842105,22.42690058,21.69298246,20.30701754
7/25/2022,0.010218575,0,9.97E-05,0,0.001538363,0,0.306081081,0.429621622,0.448540541,22.87387387,22.13663664,20.45195195
7/26/2022,0.008183901,0,5.88E-05,0,0.00120732,0,0.276421053,0.423631579,0.445868421,21.04239766,21.25584795,20.44590643
7/27/2022,0.007041317,0,2.31E-05,0,0.001001287,0,0.260710526,0.418,0.446918919,21.40497076,21.09309309,20.27327327
7/28/2022,0.000850613,0,5.54E-06,0,0.000115828,0,0.247315789,0.414315789,0.442894737,22.19005848,21.54093567,20.26315789
7/29/2022,0,0,0,0,0,0,0.226648649,0.405621622,0.440756757,21.61861862,21.35585586,20.26426426
7/30/2022,0,0,0,0,0,0,0.208736842,0.395135135,0.438135135,20.51900585,20.59009009,20.18918919
7/31/2022,0,0,0,0,0,0,0.195342105,0.390052632,0.435131579,20.64766082,20.45175439,19.94444444
8/1/2022,0,0,0,0,0,0,0.187432432,0.383540541,0.431324324,21.18468468,20.73723724,19.88138138
8/2/2022,0,0,0,0,0,0,0.180805556,0.376944444,0.429472222,22.01080247,21.25462963,19.90277778
8/3/2022,0,0,0,0,0,0,0.174205128,0.37174359,0.425947368,22.31766382,21.50854701,20.10964912
8/4/2022,0,0,0,0,0,0,0.170567568,0.367918919,0.421351351,22.60660661,21.96846847,20.3033033
8/5/2022,0,0,0,0,0,0,0.168815789,0.363756757,0.416972973,22.67982456,22.05705706,20.48798799
8/6/2022,0,0,0,0,0,0,0.167,0.358815789,0.412236842,23.21929825,22.17690058,20.51315789
8/7/2022,0,0,0,0,0,0,0.164675676,0.354378378,0.406945946,24.02702703,22.83633634,20.77177177
8/8/2022,0.017751546,0,0,0,0.000429218,0,0.329394737,0.443447368,0.401710526,23.86549708,23.12719298,21.10380117
8/9/2022,0.016188179,0,7.64E-06,0,0.000218002,0,0.382405405,0.478297297,0.404567568,22.87087087,22.87087087,21.28228228
8/10/2022,0.003119879,0,1.39E-05,0,6.36E-05,0,0.349736842,0.463105263,0.407702703,22.29239766,22.14327485,21.1996997
8/11/2022,0.000630225,0,5.19E-06,0,1.62E-05,0,0.329894737,0.451842105,0.408789474,21.03216374,21.38011696,21.01608187
8/12/2022,0,0,0,0,0,0,0.311675676,0.441378378,0.410972973,19.59459459,20.30780781,20.61111111
8/13/2022,0,0,0,0,0,0,0.296078947,0.438131579,0.409236842,17.94883041,19.03654971,20.03654971
8/14/2022,0,0,0,0,0,0,0.295368421,0.433631579,0.4085,18.59210526,18.88304094,19.49853801
8/15/2022,0,0,0,0,0,0,0.288945946,0.430189189,0.409108108,19.21771772,19.09309309,19.23123123
8/16/2022,0,0,0,0,0,0,0.270051282,0.424358974,0.409210526,19.15527066,19.15527066,19.11842105
8/17/2022,0,0,0,0,0,0,0.253736842,0.418684211,0.408263158,19.3625731,19.26169591,19.11111111
8/18/2022,0,0,0,0,0,0,0.235868421,0.411054054,0.406513514,19.09502924,19.06606607,19.03453453
8/19/2022,0,0,0,0,0,0,0.219717949,0.402564103,0.406589744,19.40883191,19.16524217,18.94871795
8/20/2022,1.963440101,0,0,0,0.10326408,0,0.274472222,0.420416667,0.444666667,19.48302469,19.44598765,19.01697531
8/21/2022,0.524193407,0,0.004860599,0,0.030733075,0,0.367512821,0.460025641,0.483589744,19.93589744,19.54415954,19.10826211
8/22/2022,0.026126516,0,0.00014012,0,0.00188442,0,0.345921053,0.452763158,0.473368421,20.13011696,19.80701754,19.11549708
8/23/2022,0.006952154,0,3.16E-05,0,0.000455203,0,0.325567568,0.445567568,0.466648649,19.89339339,19.77477477,19.27927928
8/24/2022,0.001319437,0,8.75E-06,0,7.29E-05,0,0.297230769,0.438435897,0.460789474,19.67663818,19.55698006,19.21783626
8/25/2022,0,0,0,0,0,0,0.269473684,0.431973684,0.458131579,19.91666667,19.62719298,19.1125731
8/26/2022,0,0,0,0,0,0,0.250108108,0.426216216,0.452405405,20.36786787,20.06156156,19.28228228
8/27/2022,0,0,0,0,0,0,0.237210526,0.419421053,0.451567568,19.79385965,19.7002924,19.2972973
8/28/2022,0,0,0,0,0,0,0.220810811,0.412567568,0.450189189,19.91741742,19.5975976,19.23273273
8/29/2022,0.000136809,0,0,0,1.81E-06,0,0.282473684,0.407684211,0.447263158,21.96052632,20.89473684,19.36842105
8/30/2022,0.001342937,0,1.71E-05,0,1.87E-05,0,0.354631579,0.449447368,0.445894737,21.03070175,20.90935673,19.79532164
8/31/2022,0,0,0,0,0,0,0.323105263,0.439605263,0.445243243,19.69005848,19.9619883,19.75375375
9/1/2022,0,0,0,0,0,0,0.302236842,0.432157895,0.441789474,20.28654971,19.94152047,19.52631579
9/2/2022,0,0,0,0,0,0,0.276864865,0.426638889,0.439388889,20.38138138,20.12191358,19.50154321
9/3/2022,0,0,0,0,0,0,0.25525641,0.420153846,0.438358974,20.93019943,20.4957265,19.5968661
9/4/2022,0.064409538,0,0,0,0.002631817,0,0.363783784,0.447918919,0.440459459,20.78978979,20.59159159,19.75375375
9/5/2022,0.024035666,0,0.000200272,0,0.001060313,0,0.367315789,0.461473684,0.456342105,20.86695906,20.60087719,19.8245614
9/6/2022,0.006192153,0,3.54E-05,0,0.00029379,0,0.354461538,0.453307692,0.458871795,20.31623932,20.32621083,19.8048433
9/7/2022,0.000456303,0,9.55E-06,0,2.22E-05,0,0.340578947,0.449,0.461210526,19.31432749,19.6622807,19.6622807
9/8/2022,0,0,0,0,0,0,0.320342105,0.441210526,0.464947368,18.25,18.78654971,19.36549708
9/9/2022,0,0,0,0,0,0,0.301973684,0.433868421,0.460052632,18.55847953,18.60087719,19.00146199
9/10/2022,0,0,0,0,0,0,0.281243243,0.428527778,0.4595,19.23423423,18.97530864,18.90277778
9/11/2022,0,0,0,0,0,0,0.263868421,0.424157895,0.457710526,19.88596491,19.53070175,18.95321637
